country_long,gender,age
Canada,Female,31
Canada,Female,26
Australia,Female,31
Australia,Male,25
Australia,Male,25
Australia,Female,30
Australia,Female,29
Australia,Male,36
Australia,Male,37
Australia,Female,22
Australia,Male,23
Ecuador,Female,22
Nepal,Male,22
Ecuador,Male,28
Nepal,Male,20
Kazakhstan,Female,26
Samoa,Male,25
Brazil,Male,45
Brazil,Male,28
Brazil,Male,49
Brazil,Male,41
Brazil,Male,27
Brazil,Male,52
Brazil,Male,51
Brazil,Male,35
Brazil,Male,45
Ecuador,Female,17
Ecuador,Male,24
Samoa,Male,22
Sri Lanka,Male,24
Nepal,Female,24
Sri Lanka,Female,21
Netherlands,Female,34
Netherlands,Female,29
Netherlands,Male,35
Netherlands,Male,22
South Africa,Female,23
South Africa,Male,21
South Africa,Female,23
South Africa,Male,23
Samoa,Male,23
Samoa,Male,23
Nauru,Male,23
Australia,Female,37
Australia,Male,17
Australia,Female,28
Samoa,Male,28
Syrian Arab Republic,Male,31
Samoa,Male,23
Samoa,Male,24
Kazakhstan,Male,24
Samoa,Male,25
United Arab Emirates,Male,24
Samoa,Male,26
Samoa,Male,33
Refugee Olympic Team,Female,22
Refugee Olympic Team,Male,22
Netherlands,Female,28
Netherlands,Female,24
Netherlands,Female,31
Netherlands,Female,30
Netherlands,Female,24
Netherlands,Female,27
Netherlands,Female,23
Netherlands,Female,20
Netherlands,Female,24
Netherlands,Female,26
Netherlands,Female,26
Netherlands,Female,33
Netherlands,Female,26
Syrian Arab Republic,Female,19
South Sudan,Male,30
Algeria,Male,30
South Sudan,Male,27
South Sudan,Male,24
South Sudan,Male,18
Netherlands,Female,28
Netherlands,Female,37
Netherlands,Female,37
Netherlands,Female,25
Netherlands,Female,22
Netherlands,Female,33
Netherlands,Female,20
Netherlands,Female,23
Netherlands,Female,31
Netherlands,Female,26
Netherlands,Female,30
Netherlands,Female,25
Netherlands,Female,28
Netherlands,Female,26
Netherlands,Female,26
Netherlands,Male,27
Netherlands,Male,24
Netherlands,Male,32
Netherlands,Male,25
Netherlands,Male,29
Netherlands,Male,31
Netherlands,Male,23
Netherlands,Male,20
Netherlands,Male,30
Netherlands,Male,33
Netherlands,Male,31
Netherlands,Male,36
Algeria,Female,31
South Sudan,Male,30
Rwanda,Male,26
Algeria,Female,23
South Sudan,Male,29
South Sudan,Male,22
Algeria,Female,21
Nigeria,Male,20
Algeria,Female,21
Nigeria,Male,22
Algeria,Male,25
Nigeria,Female,20
Burkina Faso,Male,24
Syrian Arab Republic,Male,22
Nigeria,Female,22
Lebanon,Female,47
Ireland,Male,30
Nigeria,Female,23
Netherlands,Male,33
Italy,Female,23
Egypt,Male,19
Tunisia,Male,31
Oman,Male,22
Greece,Male,24
Oman,Female,27
Syrian Arab Republic,Male,23
Algeria,Female,21
Algeria,Male,25
Ireland,Male,26
Japan,Male,24
Netherlands,Female,23
Netherlands,Female,22
Netherlands,Female,25
Netherlands,Female,33
Netherlands,Female,33
Netherlands,Male,28
Netherlands,Male,29
Netherlands,Male,22
Netherlands,Male,24
Netherlands,Male,25
Netherlands,Female,24
Netherlands,Female,28
Netherlands,Female,25
Netherlands,Female,30
Netherlands,Female,34
Netherlands,Female,31
Netherlands,Female,27
Netherlands,Female,19
Netherlands,Female,32
Netherlands,Female,19
Netherlands,Female,29
Netherlands,Female,22
Netherlands,Female,19
Netherlands,Female,32
Netherlands,Female,25
Netherlands,Female,25
Netherlands,Female,24
Lebanon,Male,24
Morocco,Male,26
Mongolia,Male,33
Netherlands,Female,26
Netherlands,Female,28
Netherlands,Female,36
Netherlands,Male,26
Netherlands,Male,25
Netherlands,Male,29
Netherlands,Female,24
Netherlands,Female,31
Netherlands,Female,31
Netherlands,Male,21
Netherlands,Male,29
Mongolia,Male,35
Ethiopia,Male,28
Mongolia,Female,25
Morocco,Male,28
Uganda,Male,28
Netherlands,Male,36
Netherlands,Male,33
Netherlands,Male,28
Netherlands,Male,39
Uganda,Male,28
France,Female,16
Great Britain,Male,39
Great Britain,Female,38
Great Britain,Male,25
Great Britain,Female,35
Great Britain,Female,28
Great Britain,Male,44
Great Britain,Male,57
Great Britain,Female,27
Great Britain,Male,33
Great Britain,Female,44
Great Britain,Male,25
Nigeria,Female,21
Cyprus,Male,20
Cyprus,Female,24
Nigeria,Female,25
Dominican Republic,Male,21
Poland,Female,41
Uganda,Female,25
Dominican Republic,Male,18
Finland,Male,20
Uganda,Male,22
Dominican Republic,Male,20
Canada,Female,30
Canada,Male,27
Uganda,Female,30
Nigeria,Female,27
Netherlands,Female,25
Netherlands,Male,32
Netherlands,Male,28
Netherlands,Male,26
Netherlands,Male,36
Netherlands,Male,24
Netherlands,Male,29
Netherlands,Female,27
Netherlands,Male,26
Netherlands,Male,27
Netherlands,Female,25
Netherlands,Female,23
Netherlands,Male,26
Netherlands,Male,27
Netherlands,Male,25
Netherlands,Female,25
Netherlands,Male,27
Netherlands,Female,24
Netherlands,Female,28
Netherlands,Female,27
Netherlands,Female,28
Netherlands,Male,23
Netherlands,Female,26
Netherlands,Male,29
Netherlands,Female,29
Netherlands,Female,25
Netherlands,Male,25
Netherlands,Female,26
Netherlands,Male,22
Netherlands,Female,28
Netherlands,Female,29
Netherlands,Female,30
Netherlands,Male,26
Netherlands,Female,29
Netherlands,Male,28
Dominican Republic,Male,20
Mauritius,Male,23
Netherlands,Male,21
Netherlands,Male,24
Netherlands,Male,27
Netherlands,Female,22
Netherlands,Female,24
Netherlands,Male,32
Netherlands,Male,38
Netherlands,Male,27
Netherlands,Male,29
Netherlands,Female,22
Netherlands,Female,22
Netherlands,Female,25
Netherlands,Male,28
Netherlands,Female,31
Netherlands,Female,24
Netherlands,Female,29
Netherlands,Female,27
Netherlands,Female,26
Netherlands,Male,21
Netherlands,Female,24
Netherlands,Female,32
Netherlands,Male,19
Netherlands,Female,30
Netherlands,Male,40
Netherlands,Male,22
Egypt,Male,36
South Africa,Male,29
Egypt,Male,30
South Africa,Male,25
South Africa,Male,26
South Africa,Male,22
South Africa,Male,24
South Africa,Male,32
South Africa,Male,30
South Africa,Male,26
South Africa,Male,33
South Africa,Male,28
South Africa,Male,25
South Africa,Male,35
South Africa,Male,24
South Africa,Male,28
South Africa,Male,33
South Africa,Male,21
Netherlands,Male,21
Egypt,Male,27
Netherlands,Female,25
Netherlands,Male,35
Netherlands,Male,24
Netherlands,Female,26
Netherlands,Female,28
Netherlands,Male,23
Netherlands,Female,26
Netherlands,Female,32
Netherlands,Female,20
Netherlands,Female,30
Azerbaijan,Male,22
Netherlands,Male,27
Netherlands,Male,27
Netherlands,Female,26
Netherlands,Female,31
Netherlands,Female,29
Netherlands,Male,30
Netherlands,Female,32
Azerbaijan,Male,21
Canada,Male,26
Canada,Female,28
Azerbaijan,Male,27
Azerbaijan,Male,25
Azerbaijan,Male,29
Azerbaijan,Female,34
Azerbaijan,Male,20
Azerbaijan,Female,21
Azerbaijan,Female,23
Azerbaijan,Female,21
Azerbaijan,Female,20
Azerbaijan,Female,21
Azerbaijan,Female,22
Azerbaijan,Female,25
Azerbaijan,Male,26
Azerbaijan,Male,25
Azerbaijan,Male,22
Azerbaijan,Male,26
Azerbaijan,Male,32
Dominican Republic,Male,21
Netherlands,Female,25
Netherlands,Female,25
Netherlands,Female,21
Netherlands,Female,31
Netherlands,Female,20
Netherlands,Female,23
Netherlands,Female,22
Netherlands,Female,26
Netherlands,Female,24
Netherlands,Female,28
Netherlands,Female,26
Netherlands,Female,24
Netherlands,Female,30
Netherlands,Female,22
Netherlands,Female,23
Netherlands,Male,25
Netherlands,Male,22
Netherlands,Male,23
Netherlands,Male,29
Netherlands,Male,23
Netherlands,Male,21
Netherlands,Male,28
Dominican Republic,Male,22
Netherlands,Male,29
Azerbaijan,Male,26
Azerbaijan,Female,25
Azerbaijan,Female,27
Canada,Female,32
Canada,Male,34
Canada,Female,22
Canada,Female,24
Canada,Male,24
Democratic Republic of the Congo,Female,22
Mali,Male,32
"Hong Kong, China",Female,19
Canada,Female,29
Canada,Male,29
Canada,Male,27
Canada,Male,22
Canada,Male,24
Canada,Female,19
Canada,Female,26
Canada,Female,24
Canada,Female,19
Canada,Female,18
Canada,Male,26
Canada,Male,30
Canada,Female,31
Canada,Male,24
Canada,Male,24
Canada,Male,20
Canada,Female,19
Canada,Male,30
Canada,Male,26
Canada,Female,19
Canada,Male,20
Canada,Female,29
Canada,Male,32
Canada,Female,17
Canada,Male,18
Canada,Female,17
Dominican Republic,Male,21
AIN,Female,31
Egypt,Male,23
Great Britain,Female,23
Netherlands,Female,29
Netherlands,Female,19
Netherlands,Female,23
Netherlands,Female,30
Netherlands,Male,28
Netherlands,Female,24
Netherlands,Female,29
Netherlands,Female,21
Netherlands,Female,28
Netherlands,Female,33
Netherlands,Female,28
Netherlands,Female,23
Netherlands,Female,28
Netherlands,Female,26
Netherlands,Female,26
Netherlands,Female,26
Netherlands,Female,21
Netherlands,Female,23
Botswana,Male,24
Ecuador,Male,43
Nigeria,Female,27
Zambia,Female,22
Ecuador,Male,58
Zambia,Female,24
Ecuador,Male,45
Jamaica,Male,27
Morocco,Male,35
Canada,Female,27
Canada,Male,24
Canada,Male,33
Canada,Male,26
Canada,Male,28
Canada,Male,29
Canada,Male,32
Canada,Female,26
Canada,Female,26
Canada,Male,30
Canada,Male,26
Canada,Male,34
Canada,Female,44
Canada,Female,33
Canada,Male,26
Canada,Male,29
Canada,Female,24
Canada,Male,24
Canada,Female,32
Canada,Female,34
Canada,Male,22
Canada,Male,31
Canada,Female,22
Canada,Female,25
Canada,Male,35
Canada,Male,28
Canada,Male,26
Canada,Female,21
Canada,Female,24
Canada,Female,23
Canada,Female,28
Canada,Female,28
Canada,Male,20
Canada,Male,24
Canada,Female,31
Canada,Female,30
Canada,Male,34
Canada,Female,24
Canada,Female,29
Canada,Female,22
Canada,Female,22
Canada,Female,19
Canada,Female,18
Canada,Female,22
Canada,Female,27
Canada,Female,21
Canada,Female,28
Canada,Female,20
Canada,Male,32
Canada,Female,25
Canada,Female,25
Canada,Female,26
Canada,Female,26
Canada,Female,29
Canada,Female,21
Canada,Male,23
Canada,Male,35
Canada,Female,29
Nigeria,Female,22
Morocco,Male,23
Zambia,Female,26
Ecuador,Male,27
Nigeria,Female,27
Canada,Female,44
Canada,Female,24
Canada,Male,59
Canada,Female,41
Canada,Female,40
Canada,Female,61
Canada,Female,41
Canada,Female,47
Canada,Female,28
Canada,Male,43
Canada,Male,42
Canada,Male,50
Ecuador,Male,23
Canada,Female,32
Canada,Female,33
Canada,Male,26
Canada,Female,23
Canada,Male,24
Canada,Male,32
Canada,Female,28
Canada,Male,28
Canada,Female,27
Canada,Female,28
Canada,Female,30
Canada,Male,25
Canada,Female,22
Canada,Male,33
Canada,Female,22
Canada,Female,31
Canada,Male,26
Canada,Female,30
Canada,Male,29
Canada,Male,27
Canada,Male,24
Canada,Female,28
Canada,Male,33
Canada,Female,32
Canada,Female,32
Canada,Male,33
Canada,Female,19
Canada,Female,18
Ecuador,Female,26
Nigeria,Female,24
Dominican Republic,Male,22
Nigeria,Female,33
Guinea,Male,23
Guinea,Male,18
Guinea,Male,19
Guinea,Male,27
People's Republic of China,Female,30
Samoa,Male,39
Philippines,Male,26
Philippines,Female,23
Philippines,Male,24
Philippines,Female,21
Nepal,Female,18
Nigeria,Female,24
Nigeria,Female,27
Botswana,Female,20
Zambia,Female,20
Nigeria,Female,37
Philippines,Female,26
Nigeria,Female,30
Zambia,Female,25
Zambia,Female,23
Nigeria,Female,30
Madagascar,Male,25
Nigeria,Female,32
Ecuador,Male,34
Greece,Female,28
Switzerland,Female,20
Switzerland,Female,21
Switzerland,Male,25
Switzerland,Male,29
Sri Lanka,Female,37
Switzerland,Male,42
Switzerland,Female,22
Switzerland,Male,23
Switzerland,Female,27
Switzerland,Female,29
Switzerland,Male,27
Switzerland,Male,28
Switzerland,Male,22
Switzerland,Male,26
Switzerland,Female,25
Switzerland,Male,24
Switzerland,Male,25
Switzerland,Male,30
Switzerland,Female,29
Switzerland,Male,24
Switzerland,Female,30
Switzerland,Female,25
Switzerland,Male,25
Switzerland,Female,31
Switzerland,Female,30
Switzerland,Female,23
Switzerland,Male,29
Switzerland,Male,33
Switzerland,Male,25
Switzerland,Female,28
Switzerland,Male,30
Switzerland,Male,26
Switzerland,Male,22
Switzerland,Male,33
Switzerland,Female,28
Switzerland,Female,23
Switzerland,Male,28
Switzerland,Male,24
Switzerland,Male,24
Switzerland,Female,31
Switzerland,Male,36
Switzerland,Female,27
Switzerland,Female,27
Switzerland,Male,32
Switzerland,Male,23
Switzerland,Female,25
Switzerland,Male,31
Switzerland,Male,21
Switzerland,Male,20
Switzerland,Male,26
Switzerland,Female,22
Switzerland,Female,32
Switzerland,Female,23
Switzerland,Male,42
Switzerland,Male,25
Switzerland,Female,34
Switzerland,Male,26
Switzerland,Female,32
Switzerland,Female,22
Algeria,Female,23
Nigeria,Female,21
Nigeria,Male,22
Ireland,Male,27
Netherlands,Female,28
Netherlands,Female,29
Netherlands,Male,54
Netherlands,Male,41
Netherlands,Female,30
Netherlands,Male,47
Netherlands,Female,34
Netherlands,Male,51
Netherlands,Female,34
Netherlands,Female,39
Netherlands,Male,44
Netherlands,Male,36
Nigeria,Female,26
North Macedonia,Male,29
Nigeria,Male,22
Greece,Male,24
Greece,Female,19
Greece,Male,27
Greece,Male,32
Greece,Female,22
Syrian Arab Republic,Male,25
Greece,Male,25
Zambia,Female,26
Greece,Female,24
Greece,Male,24
Greece,Female,29
Ireland,Female,28
Lebanon,Male,22
Ireland,Female,26
Philippines,Female,28
Lebanon,Female,17
Nigeria,Female,29
Nigeria,Female,23
Rwanda,Male,19
Great Britain,Female,27
Poland,Female,23
Burundi,Female,14
Zambia,Female,27
Fiji,Male,34
Switzerland,Male,26
Switzerland,Female,21
Switzerland,Female,28
Switzerland,Female,40
Switzerland,Male,26
Switzerland,Female,23
Switzerland,Female,24
Switzerland,Female,22
Switzerland,Female,32
Switzerland,Female,28
Switzerland,Female,30
Switzerland,Male,31
Switzerland,Male,26
Switzerland,Male,24
Switzerland,Male,21
Switzerland,Male,26
Switzerland,Female,28
Switzerland,Female,26
Switzerland,Female,22
Switzerland,Male,28
Switzerland,Female,24
Switzerland,Female,26
Switzerland,Male,28
Switzerland,Female,24
Switzerland,Male,28
Switzerland,Female,27
Switzerland,Female,24
Switzerland,Male,24
Switzerland,Female,27
Switzerland,Male,22
Switzerland,Female,20
Switzerland,Female,24
Switzerland,Female,29
Switzerland,Male,24
Switzerland,Female,23
Switzerland,Male,23
Switzerland,Male,30
Switzerland,Male,25
Switzerland,Male,31
Switzerland,Female,21
Switzerland,Male,23
Switzerland,Female,23
Nigeria,Female,18
Switzerland,Male,29
Switzerland,Female,30
Switzerland,Female,23
Switzerland,Male,24
Switzerland,Male,25
Switzerland,Female,34
Switzerland,Male,25
Switzerland,Male,30
Switzerland,Male,38
Switzerland,Female,27
Switzerland,Male,62
Switzerland,Male,26
Switzerland,Female,27
Switzerland,Female,23
Switzerland,Male,29
Switzerland,Female,32
Switzerland,Male,24
Switzerland,Male,23
Switzerland,Female,25
Switzerland,Male,20
Switzerland,Female,27
Switzerland,Male,28
Switzerland,Male,27
Switzerland,Female,32
Switzerland,Male,27
Switzerland,Female,27
Switzerland,Female,26
Switzerland,Male,25
Switzerland,Male,34
Switzerland,Female,29
Switzerland,Male,39
Switzerland,Female,23
Switzerland,Female,20
Switzerland,Male,26
Switzerland,Female,22
Great Britain,Female,31
Uganda,Male,25
Great Britain,Male,28
Uganda,Female,31
Nigeria,Female,24
Ireland,Female,22
Philippines,Male,29
Ireland,Male,26
Burundi,Male,24
Egypt,Female,20
Egypt,Female,18
Egypt,Female,17
Fiji,Female,25
Philippines,Female,27
South Africa,Female,28
Kuwait,Male,46
Rwanda,Female,28
AIN,Female,21
AIN,Male,24
AIN,Male,32
AIN,Male,22
AIN,Female,34
Great Britain,Male,41
San Marino,Female,22
Azerbaijan,Male,25
AIN,Female,38
AIN,Male,26
AIN,Male,27
AIN,Female,30
AIN,Female,20
AIN,Female,17
AIN,Male,28
Philippines,Male,29
Philippines,Female,29
Philippines,Male,26
Philippines,Female,32
Philippines,Female,30
Nepal,Female,25
Guatemala,Female,20
Jamaica,Male,25
Democratic People's Republic of Korea,Female,23
Democratic People's Republic of Korea,Female,20
Democratic People's Republic of Korea,Male,22
Democratic People's Republic of Korea,Male,24
Democratic People's Republic of Korea,Female,30
Democratic People's Republic of Korea,Female,24
Democratic People's Republic of Korea,Female,21
Democratic People's Republic of Korea,Female,22
Democratic People's Republic of Korea,Female,23
Democratic People's Republic of Korea,Female,23
Democratic People's Republic of Korea,Male,24
Democratic People's Republic of Korea,Female,24
Democratic People's Republic of Korea,Female,19
Democratic People's Republic of Korea,Male,26
Jamaica,Male,23
AIN,Female,19
South Sudan,Female,23
Rwanda,Male,27
Mali,Male,20
Rwanda,Female,23
South Sudan,Male,25
Lebanon,Male,27
Uganda,Male,36
Uganda,Male,24
Ghana,Male,22
United States of America,Female,25
Uganda,Male,23
Ghana,Male,25
Ghana,Male,27
Uganda,Male,21
Slovenia,Male,27
Slovenia,Male,38
Slovenia,Female,34
Slovenia,Female,35
Slovenia,Female,27
Slovenia,Female,27
Slovenia,Female,33
Slovenia,Female,27
Slovenia,Female,28
Slovenia,Female,33
Slovenia,Female,36
Slovenia,Male,37
Slovenia,Male,30
Slovenia,Male,28
Slovenia,Male,32
Slovenia,Male,26
Slovenia,Male,35
